"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.h1","Input.image2_url","Input.h2","Input.image3_url","Input.h3","Input.image4_url","Input.h4","Input.image5_url","Input.h5","Input.image6_url","Input.h6","Input.image7_url","Input.h7","Input.image8_url","Input.h8","Input.image9_url","Input.h9","Input.image10_url","Input.h10","Input.image11_url","Input.h11","Input.image12_url","Input.h12","Input.image13_url","Input.h13","Input.image14_url","Input.h14","Input.image15_url","Input.h15","Input.image16_url","Input.h16","Answer.tag1","Answer.tag2","Answer.tag3","Answer.tag4","Approve","Reject"
"3AQN9REUTFE8YWSYHROJD9OMRHMDYN","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Mar 24 14:28:23 PDT 2018","14","BatchId:3166944;OriginalHitTemplateId:;","3600","172800","Sat Mar 31 14:28:23 PDT 2018","","","3OXV7EAXLFOBJ4EP8LSH6TE1ORY635","ANFW1CRJU6GO0","Approved","Mon Mar 26 18:19:22 PDT 2018","Mon Mar 26 18:19:38 PDT 2018","Wed Mar 28 18:19:38 PDT 2018","2018-03-29 01:20:16 UTC","","","16","100% (5/5)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_1_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_41_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_101_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_156_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_8_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_11_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_12_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_26_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_27_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_28_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_29_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_2_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_7_crop.png","100","This is a banana.","This is a red arch shaped toy.","This is a red cabbage.","{}"
"3AQN9REUTFE8YWSYHROJD9OMRHMDYN","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Mar 24 14:28:23 PDT 2018","14","BatchId:3166944;OriginalHitTemplateId:;","3600","172800","Sat Mar 31 14:28:23 PDT 2018","","","3SLE99ER0OBIA92DPJ4YLA58HDUBZU","A1S9RW4UDYETTG","Approved","Sat Mar 24 19:40:31 PDT 2018","Sat Mar 24 19:42:33 PDT 2018","Mon Mar 26 19:42:33 PDT 2018","2018-03-27 02:43:16 UTC","","","122","100% (10/10)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_1_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_41_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_101_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_156_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_8_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_11_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_12_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_26_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_27_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_28_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_29_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_2_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_7_crop.png","100","This is a yellow banana.","This is a half of a red block with a half circle cut out of it.","This is a purple eggplant.","This is an orange carrot."
"3AQN9REUTFE8YWSYHROJD9OMRHMDYN","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Mar 24 14:28:23 PDT 2018","14","BatchId:3166944;OriginalHitTemplateId:;","3600","172800","Sat Mar 31 14:28:23 PDT 2018","","","3SNVL38CI5Q6VJVX3IXJ9FNDVWWKCH","ALQ5HMNUYW88F","Approved","Mon Mar 26 10:00:06 PDT 2018","Mon Mar 26 10:01:01 PDT 2018","Wed Mar 28 10:01:01 PDT 2018","2018-03-28 17:01:17 UTC","","","55","100% (20/20)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_1_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_41_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_101_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_156_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_8_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_11_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_12_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_26_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_27_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_28_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_29_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_2_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_7_crop.png","100","This is a yellow banana.","This red object looks like a half pipe when it is laid flat on the surface.","This is a red cabbage.","This is an orange carrot."
"3AQN9REUTFE8YWSYHROJD9OMRHMDYN","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Mar 24 14:28:23 PDT 2018","14","BatchId:3166944;OriginalHitTemplateId:;","3600","172800","Sat Mar 31 14:28:23 PDT 2018","","","3WMINLGALC10J6MBRRKUF1KHQNPCAN","A34K1FK482V0FP","Approved","Mon Mar 26 16:39:56 PDT 2018","Mon Mar 26 16:41:47 PDT 2018","Wed Mar 28 16:41:47 PDT 2018","2018-03-28 23:42:17 UTC","","","111","100% (12/12)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_1_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_41_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_101_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_156_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_8_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_11_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_12_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_26_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_27_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_28_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_29_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_2_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_7_crop.png","100","This is a banana that is still green as it is not yet ripe.","This is a red, block that is flat on one side and has a half circle cut out on the other.","This is a red cabbage","This is a carrot"
"3AQN9REUTFE8YWSYHROJD9OMRHMDYN","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Mar 24 14:28:23 PDT 2018","14","BatchId:3166944;OriginalHitTemplateId:;","3600","172800","Sat Mar 31 14:28:23 PDT 2018","","","3WYP994K18PCZ7BDX6L7WNAEXIE6YC","A34ZESV383SM26","Approved","Sat Mar 24 19:22:50 PDT 2018","Sat Mar 24 19:23:51 PDT 2018","Mon Mar 26 19:23:51 PDT 2018","2018-03-27 02:24:16 UTC","","","61","100% (116/116)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_1_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_41_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_101_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_156_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_8_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_11_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_12_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_26_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_27_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_28_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_29_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_2_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_7_crop.png","100","This is a green color banana.","This is a red color, semiarc shape.","This is a purple color cabbage.","This is a orange color carrot."
"3AQN9REUTFE8YWSYHROJD9OMRHMDYN","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Mar 24 14:28:23 PDT 2018","14","BatchId:3166944;OriginalHitTemplateId:;","3600","172800","Sat Mar 31 14:28:23 PDT 2018","","","3Z4XG4ZF49PA3G4RLPW3XNZW1GF8XH","A3N6VA8SAUZ6TC","Approved","Mon Mar 26 14:14:46 PDT 2018","Mon Mar 26 14:16:21 PDT 2018","Wed Mar 28 14:16:21 PDT 2018","2018-03-28 21:17:16 UTC","","","95","100% (5/5)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_1_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_41_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_101_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/banana/banana_4/banana_4_1_156_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_8_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_11_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/arch/arch_4/arch_4_1_12_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_26_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_27_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_28_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/cabbage/cabbage_4/cabbage_4_1_29_crop.png","25","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_2_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/carrot/carrot_4/carrot_4_1_7_crop.png","100","A green banana or plantain with dark spots.","A red model of the place bikers do stunts and tricks.","A spherical shriveled eggplant.","A frosty looking carrot."
"3XABXM4AJ13N8Z5L99W9EV7JHH88Q9","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Mar 24 14:28:23 PDT 2018","14","BatchId:3166944;OriginalHitTemplateId:;","3600","172800","Sat Mar 31 14:28:23 PDT 2018","","","33PPO7FECWDPUGBN3B7IG5QIOR3DIH","A1F4MP6YOIC1IV","Approved","Mon Mar 26 00:47:27 PDT 2018","Mon Mar 26 00:49:40 PDT 2018","Wed Mar 28 00:49:40 PDT 2018","2018-03-28 07:50:16 UTC","","","133","100% (25/25)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_2_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_3_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_4_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_29_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_33_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_34_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_36_crop.png","50","orange","red apple","apple","cube"
"3XABXM4AJ13N8Z5L99W9EV7JHH88Q9","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Mar 24 14:28:23 PDT 2018","14","BatchId:3166944;OriginalHitTemplateId:;","3600","172800","Sat Mar 31 14:28:23 PDT 2018","","","39U1BHVTDMPHL2P14Y0AH36F8PPT3Z","A2JJXYLT7RCUU8","Approved","Sat Mar 24 18:29:49 PDT 2018","Sat Mar 24 18:32:24 PDT 2018","Mon Mar 26 18:32:24 PDT 2018","2018-03-27 01:33:16 UTC","","","155","100% (2/2)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_2_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_3_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_4_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_29_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_33_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_34_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_36_crop.png","50","This object is round, yellow and waxy.","This object is red, heart shaped and bitter.","This object is spherical, and has an indentation.","This object is red and white with a curved top."
"3XABXM4AJ13N8Z5L99W9EV7JHH88Q9","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Mar 24 14:28:23 PDT 2018","14","BatchId:3166944;OriginalHitTemplateId:;","3600","172800","Sat Mar 31 14:28:23 PDT 2018","","","3BV8HQ2ZZXZB3PDAH07RT1S7UXW6AZ","A3MYOA20AWBBHN","Approved","Mon Mar 26 06:22:12 PDT 2018","Mon Mar 26 06:23:56 PDT 2018","Wed Mar 28 06:23:56 PDT 2018","2018-03-28 13:24:18 UTC","","","104","100% (18/18)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_2_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_3_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_4_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_29_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_33_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_34_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_36_crop.png","50","This looks like a yellow spherical fruit.","This is a red apple.","This is a red potato.","This looks like a red half cylinder."
"3XABXM4AJ13N8Z5L99W9EV7JHH88Q9","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Mar 24 14:28:23 PDT 2018","14","BatchId:3166944;OriginalHitTemplateId:;","3600","172800","Sat Mar 31 14:28:23 PDT 2018","","","3BV8HQ2ZZXZB3PDAH07RT1S7UYSA61","ALQ5HMNUYW88F","Approved","Mon Mar 26 10:05:21 PDT 2018","Mon Mar 26 10:06:40 PDT 2018","Wed Mar 28 10:06:40 PDT 2018","2018-03-28 17:07:16 UTC","","","79","100% (20/20)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_2/orange_2_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_2_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_3_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_2/plum_2_1_4_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_2/potato_2_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_29_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_33_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_34_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_2/semicylinder_2_1_36_crop.png","50","This is a yellow apple.","This is a red apple.","This is a red potato.","This is a red three dimensional object with a flat bottom and a curved top."
